日期,当天平均气温,当天雨量,当天相对湿度,当天降雨时数,当天日照时数,3天平均气温,3天累积雨量,3天平均相对湿度,3天累积降雨时数,3天累积日照时数,5天平均气温,5天累积雨量,5天平均相对湿度,5天累积降雨时数,5天累积日照时数,7天平均气温,7天累积雨量,7天平均相对湿度,7天累积降雨时数,7天累积日照时数,10天平均气温,10天累积雨量,10天平均相对湿度,10天累积降雨时数,10天累积日照时数
2021-01-01,9.1,0.0,23,0,9.7,10.033333333333333,0.0,32.666666666666664,0,28.8,13.999999999999996,0.0,50.2,0,47.10000000000001,15.414285714285713,0.0,57.0,0,54.7,16.020000000000003,0.0,60.8,0,57.5
2021-01-02,10.3,0.0,35,0,9.7,9.4,0.0,28.666666666666668,0,29.099999999999998,12.080000000000002,0.0,42.2,0,47.8,14.257142857142854,0.0,51.57142857142857,0,64.30000000000001,15.210000000000003,0.0,58.2,0,66.30000000000001
2021-01-03,13.1,0.0,50,0,5.1,10.833333333333334,0.0,36.0,0,24.5,10.700000000000001,0.0,36.6,0,43.6,13.34285714285714,0.0,48.0,0,61.90000000000001,14.709999999999999,0.0,55.5,0,69.5
2021-01-04,16.8,0.0,35,0,1.0,13.4,0.0,40.0,0,15.799999999999999,11.62,0.0,34.2,0,35.199999999999996,12.9,0.0,42.285714285714285,0,53.9,14.809999999999999,0.0,51.9,0,70.5
2021-01-05,18.0,0.0,39,0,6.6,15.966666666666667,0.0,41.333333333333336,0,12.7,13.459999999999999,0.0,36.4,0,32.1,12.614285714285716,0.0,36.714285714285715,0,51.2,14.77,0.0,48.5,0,77.0
2021-01-06,15.7,0.0,40,0,6.8,16.833333333333332,0.0,38.0,0,14.399999999999999,14.780000000000001,0.0,39.8,0,29.2,13.114285714285714,0.0,35.714285714285715,0,48.599999999999994,14.389999999999997,0.0,45.0,0,76.3
2021-01-07,12.2,0.0,53,0,0.0,15.300000000000002,0.0,44.0,0,13.399999999999999,15.16,0.0,43.4,0,19.5,13.6,0.0,39.285714285714285,0,38.9,13.62,0.0,42.8,0,67.3
2021-01-08,6.3,0.0,47,0,0.0,11.399999999999999,0.0,46.666666666666664,0,6.8,13.8,0.0,42.8,0,14.399999999999999,13.200000000000001,0.0,42.714285714285715,0,29.2,12.25,0.0,39.7,0,58.0
2021-01-09,8.5,0.0,25,0,0.8,9.0,0.0,41.666666666666664,0,0.8,12.14,0.0,40.8,0,14.2,12.942857142857141,0.0,41.285714285714285,0,20.3,11.879999999999999,0.0,37.5,0,49.39999999999999
2021-01-10,10.2,0.0,25,0,0.0,8.333333333333334,0.0,32.333333333333336,0,0.8,10.579999999999998,0.0,38.0,0,7.6,12.528571428571428,0.0,37.714285714285715,0,15.2,12.02,0.0,37.2,0,39.699999999999996
2021-01-11,7.3,0.2,39,2,0.0,8.666666666666666,0.2,29.666666666666668,2,0.8,8.9,0.2,37.8,2,0.8,11.171428571428573,0.2,38.285714285714285,2,14.2,11.84,0.2,38.8,2,30.0
2021-01-12,7.8,0.0,36,0,9.7,8.433333333333334,0.2,33.333333333333336,2,9.7,8.02,0.2,34.4,2,10.5,9.714285714285712,0.2,37.857142857142854,2,17.299999999999997,11.59,0.2,38.9,2,30.0
2021-01-13,9.5,0.0,46,0,9.5,8.200000000000001,0.2,40.333333333333336,2,19.2,8.66,0.2,34.2,2,20.0,8.828571428571427,0.2,38.714285714285715,2,20.0,11.23,0.2,38.5,2,34.4
2021-01-14,11.7,0.0,49,0,9.4,9.666666666666666,0.0,43.666666666666664,0,28.6,9.3,0.2,39.0,2,28.6,8.757142857142856,0.2,38.142857142857146,2,29.4,10.72,0.2,39.9,2,42.8
2021-01-15,13.5,0.0,61,0,9.0,11.566666666666668,0.0,52.0,0,27.9,9.959999999999999,0.2,46.2,2,37.6,9.785714285714286,0.2,40.142857142857146,2,38.4,10.27,0.2,42.1,2,45.199999999999996
2021-01-16,15.0,0.0,76,0,4.7,13.4,0.0,62.0,0,23.099999999999998,11.5,0.0,53.6,0,42.300000000000004,10.714285714285714,0.2,47.42857142857143,2,42.300000000000004,10.2,0.2,45.7,2,43.1
2021-01-17,14.9,0.0,48,0,8.1,14.466666666666667,0.0,61.666666666666664,0,21.799999999999997,12.920000000000002,0.0,56.0,0,40.7,11.385714285714286,0.2,50.714285714285715,2,50.400000000000006,10.47,0.2,45.2,2,51.199999999999996
2021-01-18,11.9,0.0,35,0,9.6,13.933333333333332,0.0,53.0,0,22.4,13.4,0.0,53.8,0,40.8,12.042857142857144,0.0,50.142857142857146,0,60.00000000000001,11.030000000000001,0.2,44.0,2,60.8
2021-01-19,12.2,0.0,52,0,9.7,13.0,0.0,45.0,0,27.4,13.5,0.0,54.4,0,41.099999999999994,12.671428571428574,0.0,52.42857142857143,0,60.0,11.4,0.2,46.7,2,69.7
2021-01-20,16.5,0.0,59,0,3.9,13.533333333333333,0.0,48.666666666666664,0,23.199999999999996,14.1,0.0,54.0,0,35.99999999999999,13.671428571428573,0.0,54.285714285714285,0,54.4,12.03,0.2,50.1,2,73.60000000000001
2021-01-21,18.6,0.0,74,0,0.7,15.766666666666666,0.0,61.666666666666664,0,14.299999999999999,14.819999999999999,0.0,53.6,0,31.999999999999996,14.657142857142857,0.0,57.857142857142854,0,45.699999999999996,13.16,0.0,53.6,0,74.3
2021-01-22,19.1,1.3,90,2,2.0,18.066666666666666,1.3,74.33333333333333,2,6.6,15.660000000000002,1.3,62.0,2,25.899999999999995,15.457142857142856,1.3,62.0,2,38.699999999999996,14.290000000000001,1.3,59.0,2,66.6
2021-01-23,18.3,0.0,80,0,9.6,18.666666666666668,1.3,81.33333333333333,2,12.3,16.94,1.3,71.0,2,25.9,15.928571428571427,1.3,62.57142857142857,2,43.6,15.170000000000002,1.3,62.4,2,66.69999999999999
2021-01-24,17.9,0.0,76,0,3.2,18.433333333333334,1.3,82.0,2,14.8,18.080000000000002,1.3,75.8,2,19.4,16.357142857142858,1.3,66.57142857142857,2,38.699999999999996,15.790000000000001,1.3,65.1,2,60.50000000000001
2021-01-25,19.7,0.0,69,0,7.7,18.633333333333336,0.0,75.0,0,20.5,18.720000000000002,1.3,77.8,2,23.2,17.47142857142857,1.3,71.42857142857143,2,36.8,16.41,1.3,65.9,2,59.2
2021-01-26,19.8,0.0,73,0,8.6,19.13333333333333,0.0,72.66666666666667,0,19.5,18.96,1.3,77.6,2,31.1,18.557142857142857,1.3,74.42857142857143,2,35.699999999999996,16.89,1.3,65.6,2,63.1
2021-01-27,19.0,0.0,60,0,9.2,19.5,0.0,67.33333333333333,0,25.5,18.94,0.0,71.6,0,38.3,18.914285714285715,1.3,74.57142857142857,2,41.0,17.3,1.3,66.8,2,64.2
2021-01-28,17.5,0.0,69,0,4.3,18.766666666666666,0.0,67.33333333333333,0,22.099999999999998,18.779999999999998,0.0,69.4,0,33.0,18.75714285714286,1.3,73.85714285714286,2,44.599999999999994,17.860000000000003,1.3,70.2,2,58.900000000000006
2021-01-29,15.1,0.0,44,0,9.9,17.2,0.0,57.666666666666664,0,23.4,18.22,0.0,63.0,0,39.7,18.185714285714287,0.0,67.28571428571429,0,52.49999999999999,18.15,1.3,69.4,2,59.09999999999999
2021-01-30,15.9,0.0,64,0,9.6,16.166666666666668,0.0,59.0,0,23.799999999999997,17.46,0.0,62.0,0,41.6,17.84285714285714,0.0,65.0,0,52.5,18.09,1.3,69.9,2,64.8
2021-01-31,18.0,0.0,65,0,10.0,16.333333333333332,0.0,57.666666666666664,0,29.5,17.1,0.0,60.4,0,43.0,17.857142857142858,0.0,63.42857142857143,0,59.300000000000004,18.03,1.3,69.0,2,74.1
2021-02-01,19.0,0.0,70,0,9.4,17.633333333333333,0.0,66.33333333333333,0,29.0,17.1,0.0,62.4,0,43.199999999999996,17.757142857142856,0.0,63.57142857142857,0,61.0,18.02,0.0,67.0,0,81.5
2021-02-02,20.3,0.0,70,0,10.0,19.099999999999998,0.0,68.33333333333333,0,29.4,17.66,0.0,62.6,0,48.9,17.82857142857143,0.0,63.142857142857146,0,62.4,18.22,0.0,66.0,0,81.89999999999999
2021-02-03,20.1,0.0,65,0,9.0,19.8,0.0,68.33333333333333,0,28.4,18.660000000000004,0.0,66.8,0,48.0,17.985714285714288,0.0,63.857142857142854,0,62.199999999999996,18.44,0.0,64.9,0,87.7
2021-02-04,19.9,0.0,64,0,9.8,20.1,0.0,66.33333333333333,0,28.8,19.46,0.0,66.8,0,48.2,18.32857142857143,0.0,63.142857142857146,0,67.7,18.46,0.0,64.4,0,89.8
2021-02-05,20.0,0.0,62,0,10.0,20.0,0.0,63.666666666666664,0,28.8,19.86,0.0,66.2,0,48.2,19.028571428571432,0.0,65.71428571428571,0,67.8,18.48,0.0,63.3,0,91.2
2021-02-06,20.2,0.0,67,0,8.4,20.03333333333333,0.0,64.33333333333333,0,28.200000000000003,20.1,0.0,65.6,0,47.199999999999996,19.642857142857142,0.0,66.14285714285714,0,66.60000000000001,18.6,0.0,64.0,0,90.4
2021-02-07,20.8,0.0,61,0,10.2,20.333333333333332,0.0,63.333333333333336,0,28.599999999999998,20.2,0.0,63.8,0,47.400000000000006,20.042857142857144,0.0,65.57142857142857,0,66.8,18.93,0.0,63.2,0,96.3
2021-02-08,21.1,0.0,59,0,4.7,20.7,0.0,62.333333333333336,0,23.3,20.4,0.0,62.6,0,43.10000000000001,20.342857142857145,0.0,64.0,0,62.099999999999994,19.529999999999998,0.0,64.7,0,91.10000000000001
2021-02-09,19.1,1.3,78,3,0.4,20.333333333333336,1.3,66.0,3,15.299999999999999,20.24,1.3,65.4,3,33.699999999999996,20.17142857142857,1.3,65.14285714285714,3,52.50000000000001,19.85,1.3,66.1,3,81.90000000000002
2021-02-10,14.6,45.9,99,19,0.0,18.26666666666667,47.199999999999996,78.66666666666667,22,5.1000000000000005,19.16,47.199999999999996,72.8,22,23.7,19.385714285714283,47.199999999999996,70.0,22,43.50000000000001,19.509999999999998,47.199999999999996,69.5,22,71.9
2021-02-11,15.9,0.0,84,0,2.6,16.533333333333335,47.199999999999996,87.0,22,3.0,18.300000000000004,47.199999999999996,76.2,22,17.9,18.814285714285713,47.199999999999996,72.85714285714286,22,36.3,19.2,47.199999999999996,70.9,22,65.1
2021-02-12,16.9,0.0,72,0,5.5,15.799999999999999,45.9,85.0,19,8.1,17.52,47.199999999999996,78.4,22,13.200000000000001,18.37142857142857,47.199999999999996,74.28571428571429,22,31.8,18.860000000000003,47.199999999999996,71.1,22,60.6
2021-02-13,18.0,0.0,66,0,7.6,16.933333333333334,0.0,74.0,0,15.7,16.9,47.199999999999996,79.8,22,16.1,18.057142857142857,47.199999999999996,74.14285714285714,22,31.0,18.650000000000002,47.199999999999996,71.2,22,59.20000000000001
2021-02-14,18.1,0.0,74,0,9.6,17.666666666666668,0.0,70.66666666666667,0,22.7,16.7,45.9,79.0,19,25.299999999999997,17.67142857142857,47.199999999999996,76.0,22,30.4,18.470000000000002,47.199999999999996,72.2,22,59.0
2021-02-15,20.1,0.0,68,0,10.4,18.733333333333334,0.0,69.33333333333333,0,27.6,17.8,0.0,72.8,0,35.699999999999996,17.52857142857143,47.199999999999996,77.28571428571429,22,36.1,18.48,47.199999999999996,72.8,22,59.400000000000006
2021-02-16,20.7,0.0,67,0,9.0,19.633333333333336,0.0,69.66666666666667,0,29.0,18.759999999999998,0.0,69.4,0,42.1,17.757142857142856,45.9,75.71428571428571,19,44.699999999999996,18.529999999999998,47.199999999999996,72.8,22,59.99999999999999
2021-02-17,20.1,0.0,54,0,10.4,20.3,0.0,63.0,0,29.799999999999997,19.4,0.0,65.8,0,47.0,18.542857142857144,0.0,69.28571428571429,0,55.099999999999994,18.46,47.199999999999996,72.1,22,60.2
2021-02-18,17.8,0.0,32,0,10.5,19.53333333333333,0.0,51.0,0,29.9,19.36,0.0,59.0,0,49.9,18.814285714285717,0.0,61.857142857142854,0,63.0,18.130000000000003,47.199999999999996,69.4,22,66.0
2021-02-19,17.8,0.0,58,0,10.1,18.566666666666666,0.0,48.0,0,31.0,19.3,0.0,55.8,0,50.4,18.942857142857143,0.0,59.857142857142854,0,67.6,18.000000000000004,45.9,67.4,19,75.69999999999999
2021-02-20,19.1,0.0,63,0,10.0,18.233333333333334,0.0,51.0,0,30.6,19.1,0.0,54.8,0,50.0,19.099999999999998,0.0,59.42857142857143,0,70.0,18.450000000000003,0.0,63.8,0,85.69999999999999
2021-02-21,20.3,0.0,68,0,9.7,19.066666666666666,0.0,63.0,0,29.8,19.020000000000003,0.0,55.0,0,50.7,19.414285714285715,0.0,58.57142857142857,0,70.1,18.89,0.0,62.2,0,92.8
2021-02-22,21.3,0.0,68,0,10.0,20.233333333333334,0.0,66.33333333333333,0,29.7,19.259999999999998,0.0,57.8,0,50.3,19.585714285714285,0.0,58.57142857142857,0,69.7,19.330000000000005,0.0,61.8,0,97.3
2021-02-23,22.5,0.0,66,0,9.4,21.366666666666664,0.0,67.33333333333333,0,29.1,20.2,0.0,64.6,0,49.199999999999996,19.842857142857145,0.0,58.42857142857143,0,70.10000000000001,19.78,0.0,61.8,0,99.1
2021-02-24,21.7,0.0,67,0,7.7,21.833333333333332,0.0,67.0,0,27.099999999999998,20.98,0.0,66.4,0,46.800000000000004,20.071428571428573,0.0,60.285714285714285,0,67.39999999999999,20.139999999999997,0.0,61.1,0,97.2
2021-02-25,21.8,0.1,78,1,0.2,22.0,0.1,70.33333333333333,1,17.3,21.52,0.1,69.4,1,37.00000000000001,20.642857142857142,0.1,66.85714285714286,1,57.1,20.310000000000002,0.1,62.1,1,87.0
2021-02-26,20.3,0.3,87,3,0.0,21.266666666666666,0.4,77.33333333333333,4,7.9,21.52,0.4,73.2,4,27.299999999999997,21.0,0.4,71.0,4,47.00000000000001,20.270000000000003,0.4,64.1,4,78.0
2021-02-27,15.7,0.0,78,0,0.0,19.266666666666666,0.4,81.0,4,0.2,20.4,0.4,75.2,4,17.3,20.514285714285712,0.4,73.14285714285714,4,37.00000000000001,19.830000000000002,0.4,66.5,4,67.6
2021-02-28,17.9,0.0,78,0,0.4,17.966666666666665,0.3,81.0,3,0.4,19.48,0.4,77.6,4,8.3,20.17142857142857,0.4,74.57142857142857,4,27.699999999999996,19.84,0.4,71.1,4,57.49999999999999
2021-03-01,21.0,0.0,85,0,0.0,18.2,0.0,80.33333333333333,0,0.4,19.339999999999996,0.4,81.2,4,0.6000000000000001,20.12857142857143,0.4,77.0,4,17.7,20.16,0.4,73.8,4,47.39999999999999
2021-03-02,17.5,1.3,65,1,6.9,18.8,1.3,76.0,1,7.300000000000001,18.48,1.6,78.6,4,7.300000000000001,19.414285714285715,1.7000000000000002,76.85714285714286,5,15.200000000000001,20.0,1.7000000000000002,74.0,5,44.3
2021-03-03,,0.0,61,0,0.0,19.25,1.3,70.33333333333333,1,6.9,18.025,1.3,73.4,1,7.300000000000001,19.03333333333333,1.7000000000000002,76.0,5,7.5,19.966666666666665,1.7000000000000002,73.3,5,34.599999999999994
2021-03-04,15.8,3.8,87,7,0.0,16.65,5.1,71.0,8,6.9,18.05,5.1,75.2,8,7.300000000000001,18.033333333333335,5.4,77.28571428571429,11,7.300000000000001,19.355555555555558,5.5,75.2,12,24.6
2021-03-05,19.3,0.2,-9999,2,0.0,17.55,4.0,-3283.6666666666665,9,0.0,18.4,5.3,-1940.2,10,6.9,17.866666666666664,5.3,-1363.5714285714287,10,7.300000000000001,19.000000000000004,5.7,-931.3,14,15.200000000000001
2021-03-06,20.8,18.5,100,10,0.0,18.633333333333336,22.5,-3270.6666666666665,19,0.0,18.349999999999998,23.8,-1937.2,20,6.9,18.716666666666665,23.8,-1360.4285714285713,20,7.300000000000001,18.900000000000002,24.2,-928.0,24,7.5
2021-03-07,19.7,0.0,84,0,0.5,19.933333333333334,18.7,-3271.6666666666665,12,0.5,18.900000000000002,22.5,-1933.4,19,0.5,19.016666666666666,23.8,-1359.5714285714287,20,7.4,18.666666666666668,24.1,-927.4,23,7.800000000000001
2021-03-08,19.5,0.0,78,0,0.1,20.0,18.5,87.33333333333333,10,0.6,19.020000000000003,22.5,-1930.0,19,0.6,18.766666666666666,23.8,-1360.5714285714287,20,7.5,18.577777777777776,23.8,-928.3,20,7.9
2021-03-09,20.3,0.0,84,0,0.6,19.833333333333332,0.0,82.0,0,1.2,19.919999999999998,18.7,-1930.6,12,1.2,19.233333333333334,22.5,-1357.857142857143,19,1.2,19.08888888888889,23.8,-927.7,20,8.5
2021-03-10,21.0,0.0,78,0,3.3,20.266666666666666,0.0,80.0,0,4.0,20.259999999999998,18.5,84.8,10,4.5,19.485714285714288,22.5,-1355.4285714285713,19,4.5,19.433333333333337,23.799999999999997,-927.7,20,11.399999999999999
2021-03-11,22.5,0.0,70,0,0.1,21.266666666666666,0.0,77.33333333333333,0,4.0,20.6,0.0,78.8,0,4.6,20.442857142857143,18.7,-1357.857142857143,12,4.6,19.6,23.8,-929.2,20,11.499999999999998
2021-03-12,23.6,0.0,79,0,5.3,22.366666666666664,0.0,75.66666666666667,0,8.7,21.380000000000003,0.0,77.8,0,9.399999999999999,21.057142857142857,18.5,81.85714285714286,10,9.899999999999999,20.27777777777778,22.5,-927.8,19,9.899999999999999
2021-03-13,22.1,0.0,76,0,0.3,22.733333333333334,0.0,75.0,0,5.699999999999999,21.9,0.0,77.4,0,9.600000000000001,21.24285714285714,0.0,78.42857142857143,0,10.2,20.459999999999997,22.5,-926.3,19,10.2
2021-03-14,22.3,0.0,82,0,0.0,22.666666666666668,0.0,79.0,0,5.6,22.299999999999997,0.0,77.0,0,9.0,21.614285714285717,0.0,78.14285714285714,0,9.7,21.110000000000003,18.7,-926.8,12,10.2
2021-03-15,23.4,0.0,72,0,8.8,22.600000000000005,0.0,76.66666666666667,0,9.100000000000001,22.78,0.0,75.8,0,14.5,22.171428571428574,0.0,77.28571428571429,0,18.400000000000002,21.520000000000003,18.5,80.3,10,19.0
2021-03-16,24.2,0.0,76,0,5.5,23.3,0.0,76.66666666666667,0,14.3,23.12,0.0,77.0,0,19.9,22.728571428571424,0.0,76.14285714285714,0,23.3,21.86,0.0,77.9,0,24.5
2021-03-17,24.6,0.0,77,0,3.7,24.066666666666663,0.0,75.0,0,18.0,23.320000000000004,0.0,76.6,0,18.3,23.24285714285714,0.0,76.0,0,23.7,22.349999999999998,0.0,77.2,0,27.7
2021-03-18,25.4,0.0,81,0,5.3,24.73333333333333,0.0,78.0,0,14.5,23.98,0.0,77.6,0,23.3,23.657142857142862,0.0,77.57142857142857,0,28.9,22.94,0.0,77.5,0,32.9
2021-03-19,25.6,0.0,77,0,6.0,25.2,0.0,78.33333333333333,0,15.0,24.639999999999997,0.0,76.6,0,29.3,23.942857142857147,0.0,77.28571428571429,0,29.6,23.47,0.0,76.8,0,38.3
2021-03-20,25.9,0.0,74,0,5.8,25.633333333333336,0.0,77.33333333333333,0,17.1,25.139999999999997,0.0,77.0,0,26.3,24.485714285714288,0.0,77.0,0,35.1,23.96,0.0,76.4,0,40.8
2021-03-21,17.0,0.2,75,2,0.0,22.833333333333332,0.2,75.33333333333333,2,11.8,23.7,0.2,76.8,2,20.8,23.728571428571428,0.2,76.0,2,35.1,23.41,0.2,76.9,2,40.699999999999996
2021-03-22,16.4,0.0,53,0,0.2,19.766666666666666,0.2,67.33333333333333,2,6.0,22.060000000000002,0.2,72.0,2,17.3,22.728571428571428,0.2,73.28571428571429,2,26.5,22.69,0.2,74.3,2,35.60000000000001
2021-03-23,16.9,0.0,48,0,0.0,16.766666666666666,0.2,58.666666666666664,2,0.2,20.360000000000003,0.2,65.4,2,12.0,21.685714285714287,0.2,69.28571428571429,2,21.0,22.17,0.2,71.5,2,35.300000000000004
2021-03-24,18.8,0.0,68,0,1.8,17.366666666666664,0.0,56.333333333333336,0,2.0,18.999999999999996,0.2,63.6,2,7.8,20.85714285714286,0.2,68.0,2,19.1,21.82,0.2,70.1,2,37.099999999999994
2021-03-25,21.7,0.0,67,0,7.5,19.133333333333336,0.0,61.0,0,9.3,18.16,0.2,62.2,2,9.5,20.32857142857143,0.2,66.0,2,21.3,21.65,0.2,69.6,2,35.8
2021-03-26,22.9,0.0,60,0,9.1,21.133333333333333,0.0,65.0,0,18.4,19.339999999999996,0.0,59.2,0,18.6,19.942857142857143,0.2,63.57142857142857,2,24.4,21.52,0.2,68.0,2,39.4
2021-03-27,24.5,0.0,77,0,2.0,23.03333333333333,0.0,68.0,0,18.6,20.96,0.0,64.0,0,20.4,19.74285714285714,0.2,64.0,2,20.6,21.509999999999998,0.2,68.0,2,37.7
2021-03-28,25.6,0.0,79,0,3.9,24.333333333333332,0.0,72.0,0,15.0,22.7,0.0,70.2,0,24.299999999999997,20.971428571428568,0.0,64.57142857142857,0,24.5,21.529999999999998,0.2,67.8,2,36.300000000000004
2021-03-29,26.2,0.0,83,0,1.1,25.433333333333334,0.0,79.66666666666667,0,7.0,24.18,0.0,73.2,0,23.6,22.37142857142857,0.0,68.85714285714286,0,25.4,21.589999999999996,0.2,68.4,2,31.4
2021-03-30,26.5,0.2,83,1,4.7,26.099999999999998,0.2,81.66666666666667,1,9.7,25.14,0.2,76.4,1,20.8,23.74285714285714,0.2,73.85714285714286,1,30.099999999999998,21.65,0.4,69.3,3,30.3
2021-03-31,25.7,0.0,86,0,0.2,26.133333333333336,0.2,84.0,1,6.000000000000001,25.7,0.2,81.6,1,11.899999999999999,24.728571428571424,0.2,76.42857142857143,1,28.5,22.52,0.2,70.4,1,30.5
2021-04-01,26.8,0.0,83,0,3.6,26.333333333333332,0.2,84.0,1,8.5,26.160000000000004,0.2,82.8,1,13.499999999999998,25.45714285714286,0.2,78.71428571428571,1,24.6,23.560000000000002,0.2,73.4,1,33.9
2021-04-02,26.9,0.0,81,0,5.2,26.46666666666667,0.0,83.33333333333333,0,9.0,26.419999999999998,0.2,83.2,1,14.8,26.028571428571432,0.2,81.71428571428571,1,20.7,24.560000000000002,0.2,76.7,1,39.1
2021-04-03,27.4,0.0,75,0,6.9,27.03333333333333,0.0,79.66666666666667,0,15.700000000000001,26.660000000000004,0.2,81.6,1,20.6,26.442857142857147,0.2,81.42857142857143,1,25.6,25.419999999999998,0.2,77.4,1,44.2
2021-04-04,23.5,0.0,70,0,0.0,25.933333333333334,0.0,75.33333333333333,0,12.100000000000001,26.060000000000002,0.0,79.0,0,15.9,26.142857142857142,0.2,80.14285714285714,1,21.700000000000003,25.6,0.2,77.7,1,36.7
2021-04-05,21.3,0.8,79,2,0.0,24.066666666666666,0.8,74.66666666666667,2,6.9,25.18,0.8,77.6,2,15.700000000000001,25.442857142857147,1.0,79.57142857142857,3,20.6,25.440000000000005,1.0,79.6,3,27.6
2021-04-06,24.3,0.0,70,0,5.0,23.03333333333333,0.8,73.0,2,5.0,24.68,0.8,75.0,2,17.1,25.128571428571433,0.8,77.71428571428571,2,20.9,25.42,1.0,78.9,3,30.6
2021-04-07,24.6,0.0,77,0,0.6,23.400000000000002,0.8,75.33333333333333,2,5.6,24.22,0.8,74.2,2,12.5,24.971428571428568,0.8,76.42857142857143,2,21.300000000000004,25.32,1.0,78.7,3,27.300000000000004
2021-04-08,21.3,4.4,89,6,0.0,23.400000000000002,4.4,78.66666666666667,6,5.6,22.999999999999996,5.2,77.0,8,5.6,24.185714285714287,5.2,77.28571428571429,8,17.700000000000003,24.830000000000002,5.4,79.3,9,26.200000000000003
2021-04-09,19.2,10.2,85,5,0.0,21.700000000000003,14.6,83.66666666666667,11,0.6,22.14,15.399999999999999,80.0,13,5.6,23.085714285714285,15.399999999999999,77.85714285714286,13,12.5,24.1,15.399999999999999,79.5,13,21.5
2021-04-10,21.9,0.0,72,0,4.0,20.8,14.6,82.0,11,4.0,22.26,14.6,78.6,11,9.6,22.3,15.399999999999999,77.42857142857143,13,9.6,23.72,15.399999999999999,78.1,13,25.3
2021-04-11,24.6,0.0,66,0,9.5,21.899999999999995,10.2,74.33333333333333,5,13.5,22.32,14.6,77.8,11,14.1,22.457142857142856,15.399999999999999,76.85714285714286,13,19.1,23.5,15.4,76.4,13,31.200000000000003
2021-04-12,25.3,0.0,72,0,8.6,23.933333333333334,0.0,70.0,0,22.1,22.46,14.6,76.8,11,22.1,23.028571428571432,14.6,75.85714285714286,11,27.700000000000003,23.34,15.4,75.5,13,34.6
2021-04-13,26.9,0.0,74,0,7.0,25.600000000000005,0.0,70.66666666666667,0,25.1,23.579999999999995,10.2,73.8,5,29.1,23.400000000000002,14.6,76.42857142857143,11,29.7,23.29,15.4,75.4,13,34.7
2021-04-14,26.4,0.0,75,0,3.5,26.2,0.0,73.66666666666667,0,19.1,25.02,0.0,71.8,0,32.6,23.657142857142855,14.6,76.14285714285714,11,32.6,23.580000000000002,15.399999999999999,75.9,13,38.2
2021-04-15,24.1,1.1,84,3,0.0,25.8,1.1,77.66666666666667,3,10.5,25.46,1.1,74.2,3,28.6,24.057142857142853,11.299999999999999,75.42857142857143,8,32.6,23.860000000000003,15.7,76.4,14,38.2
2021-04-16,,8.4,100,9,0.0,25.25,9.5,86.33333333333333,12,3.5,25.674999999999997,9.5,81.0,12,19.1,24.866666666666664,9.5,77.57142857142857,12,32.6,23.81111111111111,24.1,79.4,23,33.2
2021-04-17,22.4,5.4,92,5,0.2,23.25,14.9,92.0,17,0.2,24.950000000000003,14.9,85.0,17,10.7,24.950000000000003,14.9,80.42857142857143,17,28.8,23.566666666666666,29.5,80.9,28,32.800000000000004
2021-04-18,,0.0,84,0,0.4,22.4,13.8,92.0,14,0.6000000000000001,24.3,14.9,87.0,17,4.1000000000000005,25.02,14.9,83.0,17,19.7,23.85,25.1,80.4,22,33.2
2021-04-19,22.0,1.3,74,3,0.0,22.2,6.7,83.33333333333333,8,0.6000000000000001,22.833333333333332,16.2,86.8,20,0.6000000000000001,24.360000000000003,16.2,83.28571428571429,20,11.1,24.200000000000003,16.2,79.3,20,33.2
2021-04-20,21.9,0.6,78,3,1.3,21.95,1.9,78.66666666666667,6,1.7000000000000002,22.099999999999998,15.700000000000001,85.6,20,1.9000000000000001,23.360000000000003,16.8,83.85714285714286,23,5.4,24.2,16.8,79.9,23,30.500000000000004
2021-04-21,25.6,0.0,69,0,8.5,23.166666666666668,1.9,73.66666666666667,6,9.8,22.975,7.3,79.4,11,10.4,23.2,16.8,83.0,23,10.4,24.325,16.800000000000004,80.2,23,29.500000000000004
2021-04-22,25.8,0.0,73,0,6.6,24.433333333333334,0.6,73.33333333333333,3,16.4,23.825,1.9,75.6,6,16.799999999999997,23.54,15.700000000000001,81.42857142857143,20,17.0,24.3875,16.8,80.3,23,27.5
2021-04-23,28.1,0.0,73,0,8.8,26.5,0.0,71.66666666666667,0,23.9,24.68,1.9,73.4,6,25.2,24.3,7.3,77.57142857142857,11,25.8,24.5375,16.8,80.2,23,29.3
2021-04-24,27.7,0.0,72,0,8.4,27.200000000000003,0.0,72.66666666666667,0,23.8,25.82,0.6,73.0,3,33.6,25.183333333333334,1.9,74.71428571428571,6,34.0,24.7,16.8,79.9,23,34.2
2021-04-25,25.3,0.2,85,2,0.1,27.03333333333333,0.2,76.66666666666667,2,17.300000000000004,26.5,0.2,74.4,2,32.4,25.2,2.1,74.85714285714286,8,33.7,24.85,15.9,80.0,22,34.300000000000004
2021-04-26,22.2,1.0,92,7,0.0,25.066666666666666,1.2,83.0,9,8.5,25.82,1.2,79.0,9,23.900000000000002,25.228571428571428,1.8,77.42857142857143,12,33.7,24.555555555555557,8.5,79.2,20,34.300000000000004
2021-04-27,22.2,6.1,98,11,0.0,23.233333333333334,7.3,91.66666666666667,20,0.1,25.1,7.3,84.0,20,17.300000000000004,25.27142857142857,7.3,80.28571428571429,20,32.4,24.53333333333333,9.2,79.8,26,34.1
